project,bug_id,file_name,line_no,rank_best_trace,tie_size_trace,rank_best_slice,tie_size_slice,unanswerable_reason,nearest_line_diff_trace,diff_best_trace,diff_tie_trace,diff_reason_trace,nearest_line_diff_slice,diff_best_slice,diff_tie_slice,diff_reason_slice
JxPath,9b,CoreOperationCompare.java,127,None,None,None,None,live_line_never_executed,1,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,136,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,137,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,138,None,None,None,None,live_line_never_executed,-1,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,140,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,142,None,None,None,None,live_line_never_executed,1,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,143,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,144,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,146,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,147,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,150,None,None,None,None,live_line_never_executed,-3,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationEqual.java,19,None,None,None,None,live_line_never_executed,10,266,8,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationEqual.java,32,None,None,None,None,live_line_never_executed,1,127,11,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationEqual.java,33,127,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationEqual.java,34,None,None,None,None,live_line_never_executed,-1,127,11,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationNotEqual.java,19,None,None,None,None,live_line_never_executed,10,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationNotEqual.java,29,946,4605,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationNotEqual.java,32,None,None,None,None,live_line_never_executed,-3,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationNotEqual.java,33,None,None,None,None,live_line_never_executed,3,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationNotEqual.java,34,None,None,None,None,live_line_never_executed,2,946,4605,succeed,None,None,None,project_test_scenario
JxPath,12b,DOMNodePointer.java,108,97,26,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,13b,DOMNodePointer.java,29,None,None,None,None,dead_code_never_executed,44,1358,4282,succeed,None,None,None,project_test_scenario
JxPath,13b,DOMNodePointer.java,61,None,None,None,None,dead_code_never_executed,12,1358,4282,succeed,None,None,None,project_test_scenario
JxPath,13b,DOMNodePointer.java,189,None,None,None,None,dead_code_never_executed,2,1,41,succeed,None,None,None,project_test_scenario
JxPath,13b,DOMNodePointer.java,415,1,41,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,13b,NamespaceResolver.java,47,None,None,None,None,dead_code_never_executed,-12,1244,114,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,108,None,None,None,None,dead_code_never_executed,8,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,116,59,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,13b,NamespaceResolver.java,117,59,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,13b,NamespaceResolver.java,118,None,None,None,None,live_line_never_executed,-1,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,119,None,None,None,None,live_line_never_executed,1,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,120,59,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,13b,NamespaceResolver.java,121,None,None,None,None,live_line_never_executed,-1,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,122,None,None,None,None,live_line_never_executed,1,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,123,59,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,13b,NamespaceResolver.java,132,None,None,None,None,dead_code_never_executed,-9,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,139,None,None,None,None,dead_code_never_executed,-16,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,141,None,None,None,None,live_line_never_executed,-18,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,142,None,None,None,None,live_line_never_executed,-19,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,143,None,None,None,None,live_line_never_executed,-20,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,144,None,None,None,None,live_line_never_executed,-21,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,145,None,None,None,None,live_line_never_executed,-22,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,146,None,None,None,None,live_line_never_executed,-23,59,11,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,147,None,None,None,None,live_line_never_executed,23,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,148,None,None,None,None,live_line_never_executed,22,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,149,None,None,None,None,live_line_never_executed,21,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,150,None,None,None,None,live_line_never_executed,20,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,151,None,None,None,None,live_line_never_executed,19,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,159,None,None,None,None,live_line_never_executed,11,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,160,None,None,None,None,live_line_never_executed,10,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,161,None,None,None,None,live_line_never_executed,9,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,162,None,None,None,None,live_line_never_executed,8,72,6,succeed,None,None,None,project_test_scenario
JxPath,13b,NamespaceResolver.java,200,None,None,None,None,live_line_never_executed,-21,1358,4282,succeed,None,None,None,project_test_scenario
JxPath,14b,CoreFunction.java,656,1,169,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,14b,CoreFunction.java,662,1,169,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,14b,CoreFunction.java,668,1,169,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,17b,DOMAttributeIterator.java,84,1,3019,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,17b,DOMAttributeIterator.java,87,None,None,None,None,live_line_never_executed,-2,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,88,None,None,None,None,live_line_never_executed,-3,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,89,None,None,None,None,live_line_never_executed,-4,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,91,None,None,None,None,live_line_never_executed,-6,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,92,None,None,None,None,live_line_never_executed,5,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,93,None,None,None,None,live_line_never_executed,4,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,94,None,None,None,None,live_line_never_executed,3,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,95,None,None,None,None,live_line_never_executed,2,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,DOMAttributeIterator.java,155,None,None,None,None,live_line_never_executed,-2,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,JDOMAttributeIterator.java,70,1,3019,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,17b,JDOMAttributeIterator.java,74,None,None,None,None,live_line_never_executed,-1,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,JDOMAttributeIterator.java,82,None,None,None,None,live_line_never_executed,-9,1,3019,succeed,None,None,None,project_test_scenario
JxPath,17b,JDOMAttributeIterator.java,117,None,None,None,None,live_line_never_executed,-2,1,3019,succeed,None,None,None,project_test_scenario
JxPath,15b,UnionContext.java,20,None,None,None,None,dead_code_never_executed,17,1,5653,succeed,None,None,None,project_test_scenario
JxPath,15b,UnionContext.java,22,None,None,None,None,dead_code_never_executed,15,1,5653,succeed,None,None,None,project_test_scenario
JxPath,15b,UnionContext.java,46,1,5653,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,15b,UnionContext.java,56,1,5653,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,15b,UnionContext.java,65,None,None,None,None,live_line_never_executed,-2,1,5653,succeed,None,None,None,project_test_scenario
JxPath,16b,DOMNodePointer.java,146,None,None,None,None,,-1,1,5676,succeed,None,None,None,pipeline_gap
JxPath,16b,JDOMNodePointer.java,390,None,None,None,None,,-1,1,5676,succeed,None,None,None,pipeline_gap
JxPath,20b,CoreOperationRelationalExpression.java,88,1,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,20b,CoreOperationRelationalExpression.java,138,None,None,None,None,dead_code_never_executed,8,885,3014,succeed,None,None,None,project_test_scenario
JxPath,18b,AttributeContext.java,19,None,None,None,None,dead_code_never_executed,16,1,5688,succeed,None,None,None,project_test_scenario
JxPath,18b,AttributeContext.java,23,None,None,None,None,dead_code_never_executed,12,1,5688,succeed,None,None,None,project_test_scenario
JxPath,18b,AttributeContext.java,33,None,None,None,None,dead_code_never_executed,2,1,5688,succeed,None,None,None,project_test_scenario
JxPath,18b,AttributeContext.java,75,1,5688,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,18b,AttributeContext.java,78,1,5688,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,18b,AttributeContext.java,79,1,5688,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,18b,AttributeContext.java,91,None,None,None,None,live_line_never_executed,-2,1,5688,succeed,None,None,None,project_test_scenario
JxPath,19b,DOMNodePointer.java,560,377,12,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,19b,DOMNodePointer.java,561,299,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,19b,DOMNodePointer.java,562,299,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,19b,DOMNodePointer.java,564,None,None,None,None,live_line_never_executed,-1,1388,4254,succeed,None,None,None,project_test_scenario
JxPath,19b,DOMNodePointer.java,571,None,None,None,None,dead_code_never_executed,-3,377,12,succeed,None,None,None,project_test_scenario
JxPath,19b,JDOMNodePointer.java,696,7,58,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,19b,JDOMNodePointer.java,709,None,None,None,None,dead_code_never_executed,-5,7,58,succeed,None,None,None,project_test_scenario
JxPath,21b,PropertyPointer.java,152,251,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,22b,DOMNodePointer.java,689,1,77,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,22b,DOMNodePointer.java,694,1183,4617,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,22b,DOMNodePointer.java,696,78,21,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,4b,LookupTranslator.java,31,None,None,None,None,live_line_never_executed,14,8,15,succeed,None,None,None,project_test_scenario
Lang,4b,LookupTranslator.java,46,8,15,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,4b,LookupTranslator.java,51,8,15,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,4b,LookupTranslator.java,77,1,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,5b,LocaleUtils.java,97,2,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,5b,LocaleUtils.java,128,None,None,None,None,dead_code_never_executed,-1,16,172,succeed,None,None,None,project_test_scenario
Lang,6b,CharSequenceTranslator.java,95,93,2,1,127,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,10b,ByteQuadsCanonicalizer.java,925,9,4,None,None,,0,already_found,already_found,succeed,-10,21,14,succeed
JacksonCore,10b,ByteQuadsCanonicalizer.java,983,108,8,233,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Lang,8b,FastDatePrinter.java,1098,None,None,None,None,live_line_never_executed,-9,16,25,succeed,None,None,None,project_test_scenario
Lang,8b,FastDatePrinter.java,1112,16,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,8b,FastDatePrinter.java,1134,6,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,9b,FastDateParser.java,144,32,31,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,10b,FastDateParser.java,304,65,14,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,10b,FastDateParser.java,307,65,14,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,10b,FastDateParser.java,308,57,3,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,10b,FastDateParser.java,309,57,3,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,10b,FastDateParser.java,310,57,3,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,10b,FastDateParser.java,311,None,None,None,None,live_line_never_executed,-1,57,3,succeed,None,None,None,project_test_scenario
Lang,10b,FastDateParser.java,312,None,None,None,None,live_line_never_executed,-2,57,3,succeed,None,None,None,project_test_scenario
Lang,10b,FastDateParser.java,313,None,None,None,None,live_line_never_executed,1,60,5,succeed,None,None,None,project_test_scenario
Lang,10b,FastDateParser.java,314,60,5,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,11b,RandomStringUtils.java,234,2,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,12b,RandomStringUtils.java,230,None,None,None,None,dead_code_never_executed,1,2,10,succeed,None,None,None,project_test_scenario
Lang,12b,RandomStringUtils.java,231,2,10,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,12b,RandomStringUtils.java,232,2,10,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Lang,3b,NumberUtils.java,593,5,8,3,10,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
